,,logLik,se,gamma,m,rho,epsilon,omega,c,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6
0.0,11,-3804.994140625,,22.33171272277832,0.06559354811906815,0.0,7.93019437789917,0.0011598963756114244,1.0,-0.0030906298756599427,3.310716152191162,0.3118848204612732,2.1505794525146484,5.407437801361084,-1.1109087467193604,3.5967178344726562,3.6803157329559326,3.994081497192383,-8.509200096130371,-7.872790336608887,-2.419952392578125,-4.442200660705566,-8.669443130493164,-1.158477783203125
0.0,12,-3813.612548828125,,16.24298667907715,0.058449216187000275,0.0,5.723785877227783,0.07244257628917694,1.0,-0.001413564682006836,2.5359714031219482,0.3481084704399109,1.0820645093917847,6.505411148071289,-5.170303821563721,3.3651576042175293,3.4241256713867188,4.146592617034912,-11.907562255859375,-9.250040054321289,-7.055679798126221,-2.2588796615600586,-7.2394843101501465,-5.417666912078857
0.0,13,-24867.998046875,,,,0.0,,0.0013649287866428494,1.0,,,,,,,,,,,,,,,
0.0,14,-3783.730712890625,,19.765056610107422,0.07350550591945648,0.0,6.214083194732666,0.0038228025659918785,1.0,-0.0036606362462043764,2.9113168716430664,0.2943747043609619,1.7306705713272095,5.874209403991699,-2.64457631111145,3.8891918659210205,3.48628306388855,4.124894618988037,-6.648411750793457,-8.296335220336914,-1.4573086500167847,-5.7973408699035645,-7.638180732727051,-1.884803056716919
0.0,15,-3783.952880859375,,17.56029510498047,0.051906175911426544,0.0,13.257963180541992,0.33325323462486267,1.0,-0.0036108556389808657,2.912709951400757,0.28901660442352295,1.275325059890747,6.434983730316162,-4.686840534210205,4.09705924987793,3.367680072784424,4.291259288787842,-4.6297478675842285,-7.390502452850342,-2.1242728233337402,-4.882621765136719,-7.126107215881348,-3.2745869159698486
0.0,16,-3780.5439453125,,20.726402282714844,0.07359592616558075,0.0,6.297735214233398,0.007533164229243994,1.0,-0.0035324221849441528,3.0011239051818848,0.3067103922367096,1.9315931797027588,5.773839950561523,-2.368486166000366,3.933424949645996,3.468210458755493,4.220713138580322,-7.782182693481445,-1.4956094026565552,-3.335122585296631,-4.502457618713379,-7.210885047912598,-3.600024938583374
0.0,17,-3810.000244140625,,16.886951446533203,0.055668335407972336,0.0,6.065291404724121,0.4038996398448944,1.0,-0.0024441513419151306,2.632239580154419,0.3494665324687958,1.0997052192687988,6.477527141571045,-4.686541557312012,3.3697123527526855,3.3657875061035156,4.30073356628418,-6.843277931213379,-7.532637119293213,-5.460925579071045,-2.85418963432312,-5.897213459014893,-11.00072193145752
0.0,18,-3793.969970703125,,19.310039520263672,0.05886524170637131,0.0,8.788081169128418,0.8059511780738831,1.0,-0.002645568549633026,3.2625324726104736,0.28101786971092224,1.3122435808181763,5.949148178100586,-3.0237274169921875,3.960411787033081,3.3693013191223145,4.19634485244751,-1.5562206506729126,-8.18878173828125,-4.076120853424072,-2.8957672119140625,-13.500964164733887,-5.482354164123535
0.0,19,-3809.361328125,,18.263347625732422,0.0653807520866394,0.0,6.8444037437438965,0.00027840258553624153,1.0,-0.0023924338817596434,3.2304553985595703,0.2818061411380768,1.582828402519226,5.580620765686035,-2.5327565670013428,3.4393255710601807,3.571143388748169,3.9151203632354736,-8.976862907409668,-4.013804912567139,-5.156618595123291,-2.9789326190948486,-11.248613357543945,-2.0837979316711426
0.0,20,-3753.1201171875,,19.878780364990234,0.05402245745062828,0.0,16.753799438476562,0.013844732195138931,1.0,-0.00497606098651886,3.2759244441986084,0.23518894612789154,1.1978094577789307,6.037662029266357,-2.728722333908081,3.800515651702881,3.523406505584717,4.284525394439697,-1.6789909601211548,-3.148895263671875,-2.990326166152954,-4.333837032318115,-7.025816917419434,-3.6736416816711426
0.0,21,-3792.40673828125,,20.803102493286133,0.041972313076257706,0.0,18.093730926513672,0.506504237651825,1.0,-0.0023196230828762053,2.9258594512939453,0.3306451141834259,1.812706470489502,5.649500370025635,-1.3933976888656616,3.416712522506714,3.599421977996826,4.3600897789001465,-6.048847675323486,-6.377853870391846,-1.8030550479888916,-4.617924690246582,-4.4639177322387695,-11.926599502563477
0.0,22,-3782.50634765625,,20.458961486816406,0.0654471293091774,0.0,8.065507888793945,0.0005242926417849958,1.0,-0.003943366408348084,3.104673147201538,0.29216763377189636,1.6980736255645752,6.0294694900512695,-3.18351149559021,3.7524983882904053,3.648941993713379,4.099727630615234,-6.054294586181641,-3.3363966941833496,-2.7110137939453125,-3.9092977046966553,-10.798614501953125,-0.16029733419418335
0.0,23,-3829.56103515625,,20.313404083251953,0.03421487286686897,0.0,32.68193817138672,0.0013460211921483278,1.0,-0.002225325107574463,3.752437114715576,0.274608850479126,2.0859599113464355,5.096104145050049,-0.396651953458786,3.4473466873168945,3.658909797668457,4.049702167510986,-6.255465984344482,-10.345114707946777,-2.7330634593963623,-3.7703347206115723,-7.45443058013916,-6.7758049964904785
0.0,24,-3779.74072265625,,24.802108764648438,0.042205970734357834,0.0,74.48731994628906,0.0008005013223737478,1.0,-0.0041894963383674625,3.6556107997894287,0.22794947028160095,2.0785205364227295,5.285734176635742,0.45353424549102783,3.9177608489990234,3.7796530723571777,4.365789890289307,-0.5181502103805542,-3.5048463344573975,-1.88212251663208,-4.826476573944092,-6.437361717224121,-4.310153007507324
0.0,25,-3802.98779296875,,13.314416885375977,0.05205187946557999,0.0,9.768253326416016,0.04737340658903122,1.0,-0.006116592288017273,2.777020215988159,0.24274279177188873,-0.1505788266658783,6.3162970542907715,-5.152949810028076,4.348286151885986,2.955183506011963,4.389068603515625,-3.8216512203216553,0.7152339220046997,-7.714316368103027,-6.645915508270264,-8.123964309692383,-2.6780974864959717
0.0,26,-3761.015869140625,,18.862192153930664,0.06819847971200943,0.0,8.617867469787598,0.05159982666373253,1.0,-0.0037957823276519777,2.8641529083251953,0.2681485414505005,1.0653610229492188,6.417827606201172,-4.43828821182251,4.0375447273254395,3.411827325820923,4.3301191329956055,-0.813385546207428,-4.819535732269287,-2.8469250202178955,-4.701472282409668,-8.052556037902832,-7.370388031005859
0.0,27,-3823.595947265625,,18.1732234954834,0.050769638270139694,0.0,8.154962539672852,0.025761963799595833,1.0,-0.0017946060001850128,3.0401675701141357,0.3269363045692444,1.6056197881698608,5.479478359222412,-1.6961251497268677,3.3580713272094727,3.498857021331787,4.080323219299316,-5.89137601852417,-5.678177833557129,-9.463138580322266,-0.7348350882530212,-10.559030532836914,-7.583014011383057
0.0,28,-3791.588134765625,,18.063650131225586,0.07410801947116852,0.0,5.6478071212768555,0.005483436863869429,1.0,-0.002089322507381439,3.072601318359375,0.2696392238140106,1.456404209136963,5.815324306488037,-3.0360512733459473,3.5865025520324707,3.4934866428375244,3.9673197269439697,-2.8368477821350098,-6.586219787597656,-4.951866149902344,-4.131770133972168,-7.027272701263428,-8.02893352508545
0.0,29,-3813.09228515625,,13.947098731994629,0.03718334063887596,0.0,24.726747512817383,0.001048628706485033,1.0,-0.004752121865749359,2.6540660858154297,0.28540661931037903,-0.4549834728240967,6.127714157104492,-3.6476311683654785,4.288399696350098,2.8293824195861816,4.671062469482422,-2.517920970916748,1.0817440748214722,-8.850813865661621,-11.006881713867188,-4.109732627868652,-6.1573710441589355
0.0,30,-24867.998046875,,,,0.0,,0.1635715663433075,1.0,,,,,,,,,,,,,,,
0.0,31,-3776.8037109375,,25.9940185546875,0.059356722980737686,0.0,16.443700790405273,0.3191775381565094,1.0,-0.004104144871234894,3.6430633068084717,0.25967249274253845,1.8956767320632935,5.494006633758545,-0.5839876532554626,4.057274341583252,3.544222116470337,4.407990455627441,-1.9708563089370728,-3.310938835144043,-1.961716651916504,-5.159576892852783,-8.011674880981445,-4.365532875061035
0.0,32,-3781.4765625,,17.11542510986328,0.05446598306298256,0.0,8.088886260986328,0.006470384541898966,1.0,-0.0035683366656303404,2.9079723358154297,0.3141484558582306,0.5247132778167725,7.072685718536377,-7.026254653930664,3.823441505432129,3.200233221054077,4.567584037780762,-3.08491849899292,-3.188077211380005,-3.8443474769592285,-3.1392698287963867,-7.245169639587402,-5.8473896980285645
0.0,33,-3796.082763671875,,16.04389762878418,0.0579976812005043,0.0,6.612832546234131,0.10877926647663116,1.0,-0.002236220836639404,2.5467395782470703,0.3278909921646118,0.8365291357040405,6.501935005187988,-4.914156436920166,3.7001969814300537,3.2572810649871826,4.297121524810791,-4.461512565612793,-10.120509147644043,-6.134891510009766,-2.8447513580322266,-7.885001182556152,-4.486224174499512
0.0,34,-3843.028076171875,,15.305074691772461,0.05438708886504173,0.0,5.592219352722168,0.0058179753832519054,1.0,-0.0013461220264434815,2.4573938846588135,0.37241166830062866,1.2645487785339355,6.104588508605957,-3.8957643508911133,2.8675785064697266,3.5771713256835938,3.9516680240631104,-8.202343940734863,-4.523324012756348,-9.76620864868164,-2.240412712097168,-5.51491117477417,-9.620146751403809
0.0,35,-3821.728515625,,21.74055290222168,0.05492091923952103,0.0,10.093169212341309,0.0036847142037004232,1.0,-0.0020084641873836517,3.4141221046447754,0.30084428191185,2.002345085144043,5.4357147216796875,-1.5412118434906006,3.488783359527588,3.683206558227539,4.024745941162109,-6.3306169509887695,-4.804887294769287,-3.192270278930664,-3.6581995487213135,-9.389554977416992,-7.723137855529785
0.0,36,-3765.724853515625,,16.30027198791504,0.04319462180137634,0.0,15.524019241333008,0.0057596480473876,1.0,-0.006190810203552246,3.1435723304748535,0.27681198716163635,-0.4421095550060272,7.442361354827881,-7.013884544372559,4.4698052406311035,2.8371081352233887,4.90153694152832,-0.20218074321746826,-4.157661437988281,-3.657461404800415,-3.677206516265869,-6.144404411315918,-5.639031887054443
0.0,37,-3765.803466796875,,22.77194595336914,0.06619057804346085,0.0,9.897624015808105,0.08141706138849258,1.0,-0.0029820626974105834,3.1602165699005127,0.2762718200683594,1.7627812623977661,5.559084892272949,-1.2932409048080444,3.6262989044189453,3.564760208129883,4.305811405181885,-1.437957763671875,-2.936530590057373,-3.3966472148895264,-4.407249927520752,-5.86033821105957,-11.528694152832031
0.0,38,-3770.726806640625,,15.342995643615723,0.04037726670503616,0.0,23.744705200195312,0.004024062305688858,1.0,-0.0044003742933273315,2.9524033069610596,0.2702488899230957,-0.14528118073940277,6.455557823181152,-4.240269184112549,3.4258854389190674,3.3210067749023438,4.481016635894775,-1.3155463933944702,-0.7869166731834412,-6.3997416496276855,-2.463284492492676,-7.334711074829102,-5.407583236694336
0.0,39,-3795.73095703125,,19.029163360595703,0.04693645238876343,0.0,15.138978958129883,0.006148031912744045,1.0,-0.0033650130033493044,3.046604633331299,0.2940495014190674,1.7489174604415894,5.429695129394531,-1.2856996059417725,3.004601001739502,3.8128044605255127,3.869398593902588,-5.115809917449951,-5.782865047454834,-7.288571357727051,-0.9601112604141235,-11.5769681930542,-0.692674458026886
0.0,40,-3789.7001953125,,21.280019760131836,0.05809228494763374,0.0,9.505910873413086,0.0011562390718609095,1.0,-0.0028356724977493288,3.1818244457244873,0.3029842674732208,1.6298549175262451,5.919048309326172,-2.856438636779785,3.886939287185669,3.437713384628296,4.32629919052124,-7.217600345611572,-2.5138742923736572,-2.4753494262695312,-4.563239097595215,-8.381805419921875,-4.279587745666504
0.0,41,-3806.89794921875,,16.112932205200195,0.049070652574300766,0.0,8.172918319702148,0.0028189581353217363,1.0,-0.002048322260379791,2.6917834281921387,0.33657169342041016,0.6721314787864685,6.820723056793213,-6.081240653991699,3.5663843154907227,3.191948413848877,4.509232997894287,-9.622505187988281,-6.48188591003418,-3.739633560180664,-3.9769153594970703,-4.568024158477783,-10.818641662597656
0.0,42,-3794.07470703125,,19.412073135375977,0.053921572864055634,0.0,10.393784523010254,0.05119138956069946,1.0,-0.0024508035182952883,3.324770450592041,0.26824063062667847,1.536544919013977,5.768609523773193,-2.624465227127075,3.8307135105133057,3.3568594455718994,4.276341438293457,-9.921442985534668,-2.592146635055542,-3.4322264194488525,-4.547567844390869,-6.455951690673828,-8.734325408935547
0.0,43,-3752.53857421875,,17.617734909057617,0.045654624700546265,0.0,24.755224227905273,0.00300168851390481,1.0,-0.005275334119796753,3.035740375518799,0.25571876764297485,0.01808248832821846,7.031867027282715,-6.241038799285889,4.221376419067383,3.1987979412078857,4.611636638641357,-2.173292398452759,-1.2449853420257568,-4.311947345733643,-2.6128861904144287,-11.283645629882812,-2.694873094558716
0.0,44,-3758.06201171875,,18.927532196044922,0.05219037085771561,0.0,13.669976234436035,0.010302301496267319,1.0,-0.005476458072662354,3.134953498840332,0.27525508403778076,0.7149377465248108,6.54313325881958,-4.038954257965088,4.026690483093262,3.3913261890411377,4.409251689910889,-1.1987483501434326,-4.0928568840026855,-3.6629557609558105,-3.249939441680908,-9.900260925292969,-2.706564426422119
0.0,45,-3853.46728515625,,12.760360717773438,0.04107160121202469,0.0,74.45226287841797,0.0013991480227559805,1.0,-0.006256342530250549,2.4606847763061523,0.37125125527381897,-1.3553916215896606,-1.263105869293213,-2.533050537109375,4.033019065856934,2.8631367683410645,4.668841361999512,-4.046809673309326,4.798969745635986,-10.253384590148926,-7.020650863647461,-11.56290340423584,-2.526097297668457
0.0,46,-3775.61083984375,,17.377756118774414,0.0603727251291275,0.0,8.760003089904785,0.0026133593637496233,1.0,-0.003231838345527649,2.6683313846588135,0.31322571635246277,0.7717369198799133,5.828730583190918,-2.7433583736419678,3.584671974182129,3.412213087081909,4.318897724151611,-1.0221158266067505,-1.2989810705184937,-6.957435131072998,-2.2568469047546387,-10.22244644165039,-11.185670852661133
0.0,47,-3831.4208984375,,15.291455268859863,0.06091615557670593,0.0,10.003334045410156,0.012001264840364456,1.0,-0.004986036121845245,2.940443992614746,0.360037624835968,1.4901092052459717,-0.2279043346643448,-2.572774648666382,2.88769268989563,3.779986619949341,3.837871789932251,-2.33492374420166,3.0752551555633545,-7.126612663269043,-2.0274128913879395,-9.379546165466309,-14.414135932922363
0.0,48,-3804.502197265625,,20.93177032470703,0.06884568184614182,0.0,7.343506336212158,0.00277838041074574,1.0,-0.002987499535083771,3.399439811706543,0.2769339680671692,1.8699055910110474,5.566919803619385,-2.031803846359253,3.8294191360473633,3.5482780933380127,4.015150547027588,-5.9567999839782715,-7.365149021148682,-2.0774919986724854,-5.126489162445068,-9.825817108154297,-2.4959206581115723
0.0,49,-3794.71337890625,,20.464601516723633,0.05891110748052597,0.0,8.887795448303223,0.015360905788838863,1.0,-0.0028478360176086427,3.324591636657715,0.2830059826374054,1.6691852807998657,5.782578468322754,-2.578305959701538,3.9926164150238037,3.3471717834472656,4.28586483001709,-13.350770950317383,-3.1334359645843506,-2.7527308464050293,-4.861760139465332,-7.403464317321777,-4.471447944641113
0.0,50,-3802.94140625,,18.938411712646484,0.06729667633771896,0.0,6.664247512817383,0.11733352392911911,1.0,-0.002556607723236084,3.2326788902282715,0.278298020362854,1.5803121328353882,5.944346904754639,-3.6698577404022217,3.9891581535339355,3.3956828117370605,3.9868228435516357,-10.125190734863281,-9.514426231384277,-2.8809571266174316,-4.676631927490234,-9.204521179199219,-1.1541682481765747
0.0,51,-3806.5732421875,,18.399991989135742,0.0644797682762146,0.0,8.298770904541016,0.007902928628027439,1.0,-0.002466846704483032,2.8064839839935303,0.29340291023254395,1.760434627532959,5.125899314880371,-0.5751209855079651,3.3333683013916016,3.6414217948913574,3.945449113845825,-1.8164619207382202,-2.00850510597229,-6.837578296661377,-5.0844855308532715,-4.314523220062256,-8.68397045135498
0.0,52,-3766.685546875,,22.64715003967285,0.05659539997577667,0.0,14.852490425109863,0.023128734901547432,1.0,-0.005047668814659119,3.6167151927948,0.2502328157424927,1.6020195484161377,5.749882221221924,-1.4535207748413086,4.133743762969971,3.3640763759613037,4.515596866607666,-2.019190788269043,-2.398665428161621,-2.182607650756836,-5.22960901260376,-5.035720348358154,-4.502308368682861
0.0,53,-3778.754150390625,,20.93129539489746,0.062148962169885635,0.0,8.399970054626465,0.15300194919109344,1.0,-0.003651713728904724,3.03790545463562,0.30583590269088745,1.8127691745758057,5.698565483093262,-1.9342825412750244,3.613454818725586,3.5285580158233643,4.315916061401367,-6.117249011993408,-0.9745832681655884,-4.007055282592773,-3.3226327896118164,-7.891846179962158,-4.662929534912109
0.0,54,-3760.656005859375,,15.73515796661377,0.05023609846830368,0.0,12.889139175415039,0.002699763048440218,1.0,-0.004711064994335174,2.8151936531066895,0.27545011043548584,-0.2195148915052414,7.190460681915283,-6.987669467926025,4.085922718048096,3.110961437225342,4.589028835296631,-2.4552948474884033,-1.5150066614151,-6.908959865570068,-1.6516364812850952,-10.931998252868652,-3.5059213638305664
0.0,55,-3753.45263671875,,19.240325927734375,0.06226568669080734,0.0,13.729818344116211,0.005338052287697792,1.0,-0.004241414964199066,2.9473636150360107,0.2621343731880188,1.1008731126785278,6.141407012939453,-3.3670074939727783,3.5843746662139893,3.636167049407959,4.1539530754089355,-2.7623631954193115,-2.6806890964508057,-4.066689491271973,-3.4266672134399414,-10.233513832092285,-2.782297372817993
0.0,56,-24867.998046875,,,,0.0,,0.005347086116671562,1.0,,,,,,,,,,,,,,,
0.0,57,-3785.997314453125,,21.568313598632812,0.05145709589123726,0.0,12.963038444519043,0.060267165303230286,1.0,-0.0029700759053230288,3.0332183837890625,0.3115357756614685,1.5870262384414673,6.027813911437988,-2.75215220451355,4.0510382652282715,3.333223581314087,4.478801250457764,-6.8133087158203125,-3.9649412631988525,-1.607824444770813,-5.558130741119385,-5.241603374481201,-5.768523216247559
0.0,58,-3809.349853515625,,22.704792022705078,0.03468798100948334,0.0,39.578311920166016,0.04777868837118149,1.0,-0.002555888593196869,3.4390761852264404,0.28558632731437683,2.0503621101379395,5.379856586456299,-0.9050860404968262,3.600013494491577,3.639204502105713,4.183840751647949,-11.356157302856445,-4.396790981292725,-1.5553460121154785,-5.233103275299072,-4.476032257080078,-9.538065910339355
0.0,59,-3762.441162109375,,19.178327560424805,0.04862649738788605,0.0,15.498627662658691,0.8384434580802917,1.0,-0.005015611052513123,3.1894590854644775,0.29123222827911377,1.0918521881103516,5.915738105773926,-2.7137420177459717,3.441437244415283,3.559624195098877,4.362614154815674,-1.790319561958313,-1.1364489793777466,-3.792386293411255,-3.310246229171753,-7.111283779144287,-5.941882610321045
0.0,60,-3774.6826171875,,21.590723037719727,0.04741508886218071,0.0,20.006864547729492,0.0051203216426074505,1.0,-0.0030518674850463865,3.292456865310669,0.2773481607437134,1.357763409614563,5.8302903175354,-1.9895663261413574,3.888155460357666,3.5010366439819336,4.315431594848633,0.7002536058425903,-5.626414775848389,-2.9324285984039307,-3.4455788135528564,-12.273890495300293,-9.61458683013916
0.0,61,-3801.268310546875,,21.061012268066406,0.06379237025976181,0.0,7.72978401184082,0.014541132375597954,1.0,-0.002281304746866226,3.3991849422454834,0.3097156882286072,1.8886982202529907,5.706429481506348,-2.2909116744995117,3.662506580352783,3.585876226425171,4.114006996154785,-8.53564167022705,-5.377908706665039,-2.0948917865753174,-4.789918899536133,-7.51348876953125,-6.863205909729004
0.0,62,-24867.998046875,,,,0.0,,0.05106494575738907,1.0,,,,,,,,,,,,,,,
0.0,63,-3767.51025390625,,21.651447296142578,0.05836513638496399,0.0,12.167771339416504,0.00010523906530579552,1.0,-0.003435835540294647,3.1753430366516113,0.28526708483695984,1.7341006994247437,5.826948642730713,-2.1201272010803223,3.8685755729675293,3.5031683444976807,4.359012603759766,-4.71570348739624,-2.0268704891204834,-2.8941891193389893,-4.2521443367004395,-7.18175745010376,-3.5544934272766113
0.0,64,-3756.306640625,,17.979095458984375,0.046704087406396866,0.0,23.451644897460938,0.0007594796479679644,1.0,-0.004965817928314209,3.2671639919281006,0.23229750990867615,0.31125593185424805,6.594330310821533,-5.04043436050415,4.160650253295898,3.2278189659118652,4.586119174957275,-2.07682466506958,-0.9411756992340088,-3.0058987140655518,-4.314976692199707,-7.852563381195068,-3.582414150238037
0.0,65,-3760.173828125,,20.56074333190918,0.05827193334698677,0.0,12.804264068603516,0.003502356354147196,1.0,-0.004343936741352081,3.2554166316986084,0.2678922712802887,1.2342067956924438,5.7130866050720215,-1.8296246528625488,3.7989470958709717,3.406024694442749,4.4701409339904785,-1.1426546573638916,-1.795867681503296,-3.230350971221924,-4.771620750427246,-5.223180770874023,-7.7737226486206055
0.0,66,-3789.067138671875,,20.2135009765625,0.05121327564120293,0.0,10.705137252807617,0.0012780724791809916,1.0,-0.002805947661399841,2.957247257232666,0.3200274109840393,1.469367265701294,6.057908535003662,-2.697674512863159,3.7879226207733154,3.3290300369262695,4.5495076179504395,-8.903986930847168,-3.775721788406372,-2.3939106464385986,-4.643753528594971,-4.720901012420654,-11.913878440856934
0.0,67,-3757.688232421875,,20.416980743408203,0.0730072632431984,0.0,7.160958290100098,0.009477484039962292,1.0,-0.0043823859095573426,2.994602918624878,0.2828368544578552,1.1760780811309814,6.215922832489014,-3.5315473079681396,4.292344570159912,3.273484230041504,4.45794677734375,-2.4298858642578125,-2.7516634464263916,-3.022716522216797,-4.431431770324707,-9.996553421020508,-4.649674415588379
0.0,68,-3794.17919921875,,15.82863712310791,0.04240113124251366,0.0,12.831465721130371,0.012960542924702168,1.0,-0.004499518871307373,2.777437686920166,0.31583869457244873,0.8369742631912231,5.962810039520264,-2.9425079822540283,3.3056485652923584,3.4487478733062744,4.219507217407227,-1.1269844770431519,-1.7873196601867676,-9.911022186279297,-1.3782390356063843,-7.505231857299805,-8.055464744567871
0.0,69,-3758.301513671875,,21.362186431884766,0.06291699409484863,0.0,12.204586029052734,0.06089858338236809,1.0,-0.004470047652721405,3.444091796875,0.2451309859752655,1.6587682962417603,5.58817195892334,-1.7771892547607422,3.6432857513427734,3.703348398208618,4.181875228881836,-2.900416612625122,-0.9971746802330017,-3.289334297180176,-4.119508266448975,-8.08182144165039,-2.9924442768096924
0.0,70,-3804.3916015625,,21.113712310791016,0.05673902854323387,0.0,13.437395095825195,0.025364702567458153,1.0,-0.0031095561385154724,3.4138834476470947,0.28250250220298767,2.255964517593384,5.439249515533447,-0.75370854139328,3.627333879470825,3.7231101989746094,4.282036781311035,-9.724400520324707,-1.7474602460861206,-3.086662530899048,-3.8675317764282227,-6.974853515625,-4.470103740692139
0.0,71,-3803.2919921875,,21.95556640625,0.03859969601035118,0.0,30.673847198486328,0.0018615719163790345,1.0,-0.0028624311089515686,3.540461301803589,0.27398839592933655,1.7056982517242432,5.692387580871582,-1.9493499994277954,3.94765567779541,3.4885334968566895,4.262109756469727,-3.266835927963257,-4.154052734375,-1.877328634262085,-4.489545822143555,-9.470444679260254,-5.214730739593506
0.0,72,-3756.5009765625,,17.762948989868164,0.05733863636851311,0.0,10.582828521728516,0.0016663152491673827,1.0,-0.005793688893318176,3.168551445007324,0.2695012092590332,0.6626690626144409,6.552450656890869,-5.471645355224609,3.953778028488159,3.3792364597320557,4.350767135620117,-2.6278789043426514,-1.2043482065200806,-3.960129737854004,-3.417586326599121,-9.147717475891113,-2.970151424407959
0.0,73,-3844.482177734375,,23.55793571472168,0.04245728626847267,0.0,18.44343376159668,0.02073618583381176,1.0,-0.002342081815004349,3.7303829193115234,0.3000471293926239,2.1792640686035156,5.144405364990234,-0.09431372582912445,3.4820218086242676,3.662931442260742,4.184381484985352,-9.957863807678223,-12.208115577697754,-1.344821572303772,-4.798926830291748,-6.238473892211914,-9.078446388244629
