,,logLik,se,gamma,m,rho,epsilon,omega,c,beta_trend,sigma,tau,bs1,bs2,bs3,bs4,bs5,bs6,omegas1,omegas2,omegas3,omegas4,omegas5,omegas6
0.0,70,-3817.363037109375,,15.240180015563965,0.05549846962094307,0.0,9.397526741027832,0.003519737860187888,1.0,-0.0026110222935676573,3.11832857131958,0.2734422981739044,1.5636581182479858,5.759934902191162,-2.9131524562835693,3.863529682159424,3.4824471473693848,4.228787422180176,-11.144018173217773,-3.3177096843719482,-3.128918170928955,-4.128035068511963,-10.344038009643555,-11.680965423583984
0.0,71,-3772.987060546875,,17.7156982421875,0.061359651386737823,0.0,6.810147285461426,0.0674891397356987,1.0,-0.004583462178707123,2.949979305267334,0.3070194125175476,0.38765662908554077,7.109426021575928,-6.186418056488037,4.017784118652344,3.2134156227111816,4.503931522369385,0.22808673977851868,-8.73363971710205,-3.18805193901062,-3.5989444255828857,-7.762109279632568,-5.256287574768066
0.0,72,-3770.8916015625,,16.672473907470703,0.06416314840316772,0.0,7.708553791046143,6.968984234845266e-05,1.0,-0.00462079107761383,2.8218367099761963,0.2852274775505066,0.9989610314369202,5.950229644775391,-3.9359917640686035,3.632416009902954,3.480677843093872,4.098857402801514,-4.98886775970459,1.2766462564468384,-8.535236358642578,-1.2090325355529785,-12.186641693115234,-1.9542829990386963
0.0,73,-3816.081298828125,,24.573104858398438,0.06789692491292953,0.0,9.502421379089355,0.003157504601404071,1.0,-0.002393266409635544,3.720958948135376,0.2685292959213257,2.2209205627441406,5.352847576141357,-0.7044541835784912,3.8089327812194824,3.6213464736938477,4.126191139221191,-2.0450048446655273,-8.60603141784668,-0.730613648891449,-6.3156585693359375,-5.666915416717529,-6.053409576416016
0.0,74,-3818.45068359375,,13.19963550567627,0.04805140942335129,0.0,9.197366714477539,0.015901463106274605,1.0,-0.0054076313972473145,2.6241724491119385,0.29129403829574585,-0.23186351358890533,6.212477684020996,-4.210265159606934,4.037631511688232,3.083963394165039,4.277612209320068,-2.1540701389312744,-0.2259591817855835,-9.336342811584473,-9.48192024230957,-5.1575608253479,-4.319014549255371
0.0,75,-3799.23681640625,,19.34809684753418,0.06865598261356354,0.0,5.804030418395996,0.00023736442381050438,1.0,-0.0029547592997550966,3.199854850769043,0.29702073335647583,1.558461308479309,5.808665752410889,-2.712364673614502,3.9228179454803467,3.3913207054138184,4.153151512145996,-10.572192192077637,-6.011959075927734,-3.6299996376037598,-3.3238563537597656,-13.508522033691406,-0.7436895966529846
0.0,76,-3754.28955078125,,20.38461685180664,0.05936623364686966,0.0,12.820016860961914,0.0008110674098134041,1.0,-0.0035090744495391846,2.8882932662963867,0.2736986577510834,1.1031758785247803,5.977157115936279,-2.7609245777130127,3.8629794120788574,3.4414501190185547,4.394906044006348,-0.5106422901153564,-3.184985876083374,-3.3461945056915283,-4.140833377838135,-9.201383590698242,-10.214577674865723
0.0,77,-3859.356689453125,,14.413743019104004,0.6292418241500854,0.0,52.85634231567383,0.0008464984130114317,1.0,-0.0032650816440582277,2.759507656097412,0.3434634506702423,-1.6221578121185303,4.938284873962402,-2.792182445526123,3.8687262535095215,2.9657790660858154,4.599521160125732,-4.347498416900635,-1.5586624145507812,-6.982551574707031,-7.761528015136719,-7.956599235534668,-5.991270542144775
0.0,78,-3855.8154296875,,21.949337005615234,0.06001691147685051,0.0,10.098580360412598,0.053222157061100006,1.0,-0.002547602653503418,3.9640095233917236,0.27455708384513855,2.4755663871765137,4.753983497619629,0.19331225752830505,3.39323091506958,3.7794337272644043,3.827462911605835,-8.035515785217285,-8.514923095703125,-2.824145555496216,-4.125481128692627,-10.721183776855469,-1.4018967151641846
0.0,79,-3795.9482421875,,19.22591781616211,0.04570269584655762,0.0,11.509283065795898,0.00562185188755393,1.0,-0.0028996196389198302,2.8503031730651855,0.3436395525932312,1.5130095481872559,6.141669273376465,-3.290895938873291,3.653296947479248,3.483876943588257,4.340633392333984,-6.567154884338379,-7.9426445960998535,-3.327359437942505,-2.646733045578003,-9.113903999328613,-3.514554500579834
0.0,80,-3785.66015625,,17.974008560180664,0.06714322417974472,0.0,5.871290683746338,0.000803717935923487,1.0,-0.002478243410587311,2.63456392288208,0.32838743925094604,1.3114111423492432,6.307674884796143,-4.234391689300537,3.3607213497161865,3.6818959712982178,3.9528379440307617,-1.396804690361023,-8.581189155578613,-7.023162841796875,-0.9643752574920654,-12.45898723602295,-4.533289432525635
0.0,81,-3760.371826171875,,19.538251876831055,0.03267804905772209,0.0,61.309120178222656,0.00019886480004061013,1.0,-0.00562427282333374,3.0954644680023193,0.27764132618904114,1.125457763671875,5.9248948097229,-2.2055575847625732,3.5905933380126953,3.605058193206787,4.317572593688965,-0.19672362506389618,-3.3104474544525146,-3.0831496715545654,-2.938361883163452,-8.888507843017578,-5.68906831741333
0.0,82,-3791.644775390625,,17.1666202545166,0.06678029894828796,0.0,5.430772304534912,0.0004635925288312137,1.0,-0.003183785378932953,3.1187219619750977,0.31546899676322937,0.9091902375221252,6.525823593139648,-5.045449733734131,4.263952732086182,3.071791410446167,4.36992073059082,-9.374579429626465,-9.93758773803711,-3.054605722427368,-4.3506269454956055,-9.276080131530762,-3.3093647956848145
0.0,83,-3817.089111328125,,16.947120666503906,0.05476761981844902,0.0,6.432835102081299,0.004072747193276882,1.0,-0.0018579952418804168,3.0638208389282227,0.3164680004119873,1.0243641138076782,6.2158355712890625,-4.4331865310668945,4.036298751831055,3.175813674926758,4.226222038269043,-5.397105693817139,-7.994521141052246,-8.078449249267578,-1.1576861143112183,-12.63306999206543,-8.090786933898926
0.0,84,-3770.447265625,,21.06951141357422,0.05561153218150139,0.0,11.994730949401855,1.6367573738098145,1.0,-0.00498557835817337,3.262028217315674,0.2942878007888794,1.0336241722106934,6.229773044586182,-2.6840360164642334,4.157665252685547,3.328850746154785,4.554455757141113,1.022404432296753,-6.651951789855957,-1.0344880819320679,-5.712360858917236,-5.702047824859619,-6.488404273986816
0.0,85,-3777.160400390625,,29.2603702545166,0.07081922888755798,0.0,13.91574764251709,0.00891808420419693,1.0,-0.0033034345507621764,3.7321243286132812,0.261217325925827,2.302989959716797,5.205878734588623,0.5087645053863525,3.877422571182251,3.7258760929107666,4.399722576141357,-0.767534077167511,-3.89611554145813,-1.7851316928863525,-5.6735310554504395,-5.3539509773254395,-7.85749626159668
0.0,86,-3765.755615234375,,21.189088821411133,0.07068990916013718,0.0,8.774269104003906,0.4358721673488617,1.0,-0.004039706885814667,3.3598520755767822,0.2543814182281494,1.9081592559814453,5.6786651611328125,-2.6243128776550293,3.7016427516937256,3.724677562713623,4.054624080657959,-4.924265384674072,-0.18379348516464233,-3.8579423427581787,-3.6803579330444336,-9.012796401977539,-2.17649507522583
0.0,87,-3804.141357421875,,22.48895263671875,0.09480296075344086,0.0,5.2113566398620605,0.011368155479431152,1.0,-0.0022838382422924043,3.492053508758545,0.27643343806266785,2.123727321624756,5.44466495513916,-1.8655052185058594,3.738020420074463,3.698092222213745,3.886573076248169,-7.032692909240723,-0.8436728119850159,-4.275796413421631,-4.06736946105957,-10.74726390838623,-3.21706223487854
0.0,88,-3769.81201171875,,21.752134323120117,0.045678023248910904,0.0,31.863740921020508,0.0003795598750002682,1.0,-0.003973192572593689,3.2901082038879395,0.26944461464881897,1.409860610961914,6.071748733520508,-1.9993170499801636,3.99886417388916,3.592637062072754,4.464292049407959,-0.5158769488334656,-5.408265113830566,-1.2839946746826172,-4.45521879196167,-9.605579376220703,-4.5503034591674805
0.0,89,-3788.517578125,,19.265254974365234,0.051336005330085754,0.0,14.310675621032715,0.4463823437690735,1.0,-0.005223206281661987,3.248464345932007,0.2537187337875366,1.0306087732315063,6.308279514312744,-3.721842050552368,4.660364151000977,3.019040584564209,4.605217456817627,-2.4950149059295654,-5.1273193359375,-0.2857789099216461,-7.997447490692139,-5.433281898498535,-3.5598182678222656
0.0,90,-3773.760498046875,,16.84146499633789,0.0628785714507103,0.0,6.485299587249756,0.07508586347103119,1.0,-0.004602250456809997,2.8416292667388916,0.29050031304359436,0.8129298686981201,6.762984275817871,-5.902308940887451,3.521397590637207,3.491719961166382,4.146996974945068,0.18232882022857666,-10.039009094238281,-4.159709930419922,-3.3166449069976807,-7.5971999168396,-6.121469020843506
0.0,91,-3754.594482421875,,21.07798194885254,0.059186916798353195,0.0,12.707903861999512,0.0007391758263111115,1.0,-0.004928277730941772,3.30399227142334,0.23399308323860168,1.3300714492797852,5.9538421630859375,-2.4980530738830566,3.9274659156799316,3.4165377616882324,4.506908893585205,-1.0267640352249146,-2.508620262145996,-2.7105274200439453,-4.721052646636963,-5.702963352203369,-9.917500495910645
0.0,92,-3821.829345703125,,19.762432098388672,0.05481318384408951,0.0,10.991422653198242,0.1459130346775055,1.0,-0.0047306355834007266,3.321812868118286,0.30080580711364746,0.9871818423271179,4.908888339996338,-0.14792075753211975,4.180997848510742,3.1793875694274902,4.495821475982666,-0.6137500405311584,-0.5205055475234985,-5.079674243927002,-10.789202690124512,-5.567196369171143,-8.341226577758789
0.0,93,-3896.66064453125,,8.233776092529297,0.16772273182868958,0.0,11.756684303283691,0.0017442544922232628,1.0,-0.0054559969902038576,3.3722760677337646,0.19903482496738434,-2.5541114807128906,2.848578691482544,-1.8939270973205566,1.1458905935287476,3.273074150085449,4.3579936027526855,-3.1364762783050537,-0.3451232314109802,-7.159964561462402,-5.499502658843994,-4.852738380432129,-9.714238166809082
0.0,94,-3776.963134765625,,17.95281219482422,0.06137138605117798,0.0,7.052726745605469,0.05616292357444763,1.0,-0.003066994845867157,2.8012850284576416,0.31402498483657837,0.8336183428764343,6.5359649658203125,-4.324991226196289,3.7197039127349854,3.3212039470672607,4.401660919189453,1.2261748313903809,-12.406603813171387,-2.9153544902801514,-3.8051564693450928,-7.134799003601074,-7.736278057098389
0.0,95,-3817.464599609375,,19.089061737060547,0.06198940798640251,0.0,6.877988815307617,0.6786310076713562,1.0,-0.0024310854077339173,3.27657151222229,0.2978813648223877,1.6059792041778564,5.577340126037598,-2.2345187664031982,3.7749297618865967,3.4320199489593506,4.052750110626221,-9.41641902923584,-8.805662155151367,-4.227548122406006,-2.938396692276001,-14.050643920898438,-0.5455780029296875
0.0,96,-3764.221435546875,,21.68214225769043,0.05273550748825073,0.0,15.175683975219727,0.03752848505973816,1.0,-0.004454288184642791,3.167228937149048,0.2872879207134247,1.0270394086837769,6.296091556549072,-2.9359822273254395,4.406189918518066,3.2080960273742676,4.696717262268066,0.742226779460907,-5.702946662902832,-0.864242672920227,-5.9940996170043945,-5.862188816070557,-8.539307594299316
0.0,97,-3780.635986328125,,22.331281661987305,0.06762654334306717,0.0,9.80928897857666,3.359881884534843e-05,1.0,-0.0024360612034797667,3.435264825820923,0.25927677750587463,1.8755381107330322,5.544132709503174,-1.593430757522583,3.9726390838623047,3.525203227996826,4.225552558898926,-0.5831985473632812,-5.404354572296143,-1.2004406452178955,-6.7655487060546875,-4.914876937866211,-13.089447021484375
0.0,98,-3792.28955078125,,22.7531795501709,0.05682380497455597,0.0,11.460137367248535,0.002059193328022957,1.0,-0.0031654196977615357,3.4940569400787354,0.29437026381492615,1.937120795249939,5.586921691894531,-1.2989143133163452,3.7403464317321777,3.6136300563812256,4.223820686340332,-0.2906346619129181,-10.250764846801758,-0.754371166229248,-5.440874099731445,-6.809864521026611,-8.601574897766113
0.0,99,-3810.7841796875,,14.203689575195312,0.04910426214337349,0.0,18.510852813720703,0.004065352957695723,1.0,-0.006146240234375,2.9695799350738525,0.17099295556545258,0.3805824816226959,5.345496654510498,-2.1121296882629395,3.919717788696289,3.222860097885132,4.221487522125244,-2.946657419204712,0.9772470593452454,-9.115365028381348,-7.50941276550293,-6.653355121612549,-3.992311477661133
1.0,0,-3765.700439453125,,23.9941463470459,0.0605388879776001,0.0,18.355255126953125,0.00047353605623357,1.0,-0.0013137935101985932,3.3134634494781494,0.21898731589317322,2.1161627769470215,5.380752086639404,-0.699687659740448,3.601270914077759,3.7818331718444824,4.195949554443359,-1.1678835153579712,-4.318987846374512,-3.2807931900024414,-3.4546539783477783,-9.578675270080566,-9.123124122619629
1.0,1,-3860.053955078125,,9.591811180114746,0.029551515355706215,0.0,23.259374618530273,0.08593609184026718,1.0,-0.008721864223480225,3.853959560394287,0.27974793314933777,-3.9130759239196777,-6.057304382324219,0.35956627130508423,3.490830421447754,2.936490774154663,4.965235710144043,-3.3182241916656494,4.08851957321167,-6.741819381713867,-4.215925216674805,-8.316896438598633,-0.30988287925720215
1.0,2,-3776.285400390625,,21.50145721435547,0.073143869638443,0.0,8.574917793273926,0.009055716916918755,1.0,-0.001202034056186676,3.5070085525512695,0.20766094326972961,1.932075023651123,5.6450653076171875,-2.248480796813965,3.955240249633789,3.5180554389953613,4.279040336608887,-4.603675842285156,-1.7315796613693237,-2.7232298851013184,-5.420792579650879,-4.956716537475586,-11.692044258117676
1.0,3,-3771.235595703125,,18.25008201599121,0.07590550184249878,0.0,5.338738441467285,0.042931098490953445,1.0,-0.0030555862188339235,3.5422492027282715,0.22505886852741241,0.9957337975502014,6.3992533683776855,-3.8553874492645264,3.797809362411499,3.299130439758301,4.3914103507995605,-1.6252995729446411,-3.823855400085449,-3.399101972579956,-4.187966823577881,-6.525322914123535,-5.188258171081543
1.0,4,-3814.393310546875,,12.854722023010254,0.047998350113630295,0.0,7.788579940795898,0.000244948489125818,1.0,-0.012020987272262574,3.7460548877716064,0.19259418547153473,-0.03857608884572983,6.234862804412842,-4.2502851486206055,4.166906356811523,2.8928842544555664,4.533173561096191,-3.545128345489502,2.1514601707458496,-12.273828506469727,-2.522320508956909,-8.336899757385254,-5.295625686645508
1.0,5,-3760.18017578125,,18.064979553222656,0.05972609668970108,0.0,11.0225830078125,0.42248299717903137,1.0,-0.004930929243564606,3.207820415496826,0.2428816556930542,1.0323182344436646,5.991980075836182,-2.9147520065307617,3.313957929611206,3.734532594680786,4.0539140701293945,-1.7203370332717896,-2.2250022888183594,-4.775389671325684,-3.051464319229126,-9.265908241271973,-3.676210641860962
1.0,6,-3784.3662109375,,24.46986961364746,0.06071095168590546,0.0,16.458581924438477,0.002389887347817421,1.0,-0.003998003005981445,3.3163671493530273,0.24465671181678772,2.5668108463287354,5.217387676239014,-0.023518577218055725,3.5315866470336914,3.904968500137329,4.101906776428223,-8.681349754333496,-7.333049297332764,-1.7707936763763428,-4.549347877502441,-7.492933750152588,-4.344626426696777
1.0,7,-3794.854248046875,,24.73540687561035,0.09957480430603027,0.0,5.68056058883667,0.00011347195686539635,1.0,-0.0001480400748550892,3.230069160461426,0.2634724974632263,2.7668399810791016,5.0827956199646,0.5227766633033752,3.2231674194335938,3.9343345165252686,4.009692192077637,-5.568431854248047,-7.519707679748535,-2.783881664276123,-4.977003574371338,-5.969799041748047,-10.0053071975708
1.0,8,-3796.201904296875,,17.813617706298828,0.049826886504888535,0.0,10.57535457611084,0.00941050797700882,1.0,-0.00811222493648529,3.1982004642486572,0.2655811905860901,1.824068307876587,5.689350605010986,-2.174683094024658,3.5843217372894287,3.5969605445861816,4.179766654968262,-7.342409610748291,-6.245282173156738,-3.042919158935547,-3.589141845703125,-8.771221160888672,-9.902678489685059
1.0,9,-3795.595947265625,,17.405529022216797,0.05272248387336731,0.0,8.105353355407715,0.0027827478479593992,1.0,-0.005275591015815735,3.332627773284912,0.27601826190948486,1.542595386505127,6.1892571449279785,-4.177034854888916,3.891432523727417,3.33361554145813,4.341577053070068,-6.048715591430664,-10.258822441101074,-1.2366784811019897,-5.018648147583008,-4.841778755187988,-9.927655220031738
1.0,10,-3772.126708984375,,17.225706100463867,0.05454070493578911,0.0,8.654090881347656,0.010517064481973648,1.0,-0.004539442658424378,3.1390554904937744,0.26011934876441956,0.7705773711204529,6.336750030517578,-3.6339457035064697,3.8187453746795654,3.3874452114105225,4.238030910491943,-1.4282348155975342,-6.00621223449707,-3.9063448905944824,-3.453800678253174,-11.667234420776367,-2.2370519638061523
1.0,11,-3774.995849609375,,21.142728805541992,0.07753832638263702,0.0,6.420255661010742,0.012540824711322784,1.0,-0.0020784170925617217,2.9845240116119385,0.27483275532722473,1.9905314445495605,5.654830455780029,-1.5545827150344849,3.9968507289886475,3.4792580604553223,4.250240802764893,-10.702292442321777,-12.453816413879395,-1.6683100461959839,-5.104612350463867,-12.116400718688965,-6.151556491851807
1.0,12,-3815.056884765625,,19.642539978027344,0.06605448573827744,0.0,5.5304646492004395,0.0035689317155629396,1.0,-0.010856256484985352,3.3346924781799316,0.28227362036705017,2.215097427368164,5.549615859985352,-1.5221158266067505,3.543581485748291,3.6346373558044434,4.117451190948486,-11.947712898254395,-9.849661827087402,-3.5125725269317627,-3.776620388031006,-7.241006851196289,-9.570343017578125
1.0,13,-3835.040283203125,,18.97620964050293,0.06394749134778976,0.0,5.056993007659912,0.00137839384842664,1.0,-0.005337173342704773,3.236417770385742,0.2903427183628082,1.933020830154419,5.47368049621582,-1.0835788249969482,3.9598398208618164,3.4027390480041504,4.1384196281433105,-6.716024875640869,-3.4378738403320312,-5.507045745849609,-12.910626411437988,-10.974812507629395,-8.557429313659668
1.0,14,-3811.02490234375,,16.433128356933594,0.0581795796751976,0.0,5.995451927185059,0.02998889982700348,1.0,-0.010212931632995605,3.290327787399292,0.28287044167518616,1.213950753211975,6.747023582458496,-6.588146209716797,4.250699996948242,3.2877485752105713,4.319262504577637,-9.033698081970215,-6.169654369354248,-2.5824835300445557,-3.8843865394592285,-8.83509635925293,-4.750561237335205
1.0,15,-3786.439453125,,19.88535499572754,0.060617078095674515,0.0,6.928012371063232,0.006093427538871765,1.0,-0.0043840518593788146,3.7341384887695312,0.2684254050254822,1.5356217622756958,6.122213840484619,-3.2285349369049072,3.8971049785614014,3.355731725692749,4.372509479522705,-3.179875612258911,-2.558706045150757,-3.0890767574310303,-3.526338577270508,-7.154889106750488,-3.6291513442993164
1.0,16,-3779.34423828125,,18.89971923828125,0.06048252433538437,0.0,9.02351188659668,0.005481397733092308,1.0,-0.0025637155771255494,3.484109401702881,0.22984831035137177,1.6777607202529907,6.033727169036865,-4.07675313949585,3.6192078590393066,3.5234756469726562,4.179016590118408,-6.42409610748291,-1.0814403295516968,-3.7324206829071045,-3.559666872024536,-6.839808940887451,-4.97316312789917
1.0,17,-3806.797119140625,,13.346245765686035,0.049755968153476715,0.0,8.91114330291748,0.02688533067703247,1.0,-0.006341171264648437,3.1632471084594727,0.22670212388038635,0.21553169190883636,6.410231113433838,-4.210932731628418,4.25793981552124,3.033430337905884,4.3352179527282715,-0.44630905985832214,-2.659142255783081,-9.369861602783203,-9.7252836227417,-5.404980659484863,-9.755763053894043
1.0,18,-3818.05078125,,15.250027656555176,0.04597446322441101,0.0,9.091484069824219,42.386390686035156,1.0,-0.00411033421754837,3.286299228668213,0.27038317918777466,0.7788828015327454,5.852673530578613,-2.2980425357818604,4.284308433532715,3.0100209712982178,4.603506565093994,1.3493096828460693,-2.5040881633758545,-10.5161714553833,-6.175806045532227,-3.0472683906555176,-16.31102180480957
1.0,19,-3783.250732421875,,17.637887954711914,0.06452053785324097,0.0,5.427737712860107,0.00174912775401026,1.0,-0.007809697389602661,3.237251043319702,0.2647034823894501,1.0477783679962158,6.447935104370117,-3.7063615322113037,3.786585569381714,3.389927625656128,4.356175422668457,-0.8921410441398621,-10.166996955871582,-3.1404154300689697,-3.398420810699463,-9.820745468139648,-4.1646528244018555
1.0,20,-3766.55029296875,,24.071714401245117,0.054290756583213806,0.0,18.504934310913086,0.008223469369113445,1.0,-0.006594599485397339,3.4435408115386963,0.22731247544288635,1.9083410501480103,5.541661262512207,-1.1092147827148438,3.9183056354522705,3.6851978302001953,4.384655952453613,-2.584991216659546,-1.507865071296692,-2.4678397178649902,-3.771940231323242,-11.988486289978027,-4.071115016937256
1.0,21,-3935.60888671875,,0.1548594832420349,0.24727243185043335,0.0,10.145259857177734,0.08207815140485764,1.0,-0.0029821330308914184,4.5199480056762695,0.14650027453899384,-3.1771678924560547,0.291382372379303,-2.64467716217041,1.1496835947036743,3.0815203189849854,3.8581836223602295,-3.762935161590576,-2.031243085861206,-6.0322794914245605,-6.828830718994141,-6.263288974761963,-6.264823913574219
1.0,22,-3774.344482421875,,19.628280639648438,0.05990234389901161,0.0,9.269342422485352,2.556095023464877e-05,1.0,-0.00428010493516922,3.1455254554748535,0.24550679326057434,1.8225733041763306,5.740984916687012,-2.3136050701141357,3.7806735038757324,3.573162317276001,4.176123142242432,-12.503656387329102,-2.5204858779907227,-3.6916444301605225,-3.3622562885284424,-11.073338508605957,-1.9010106325149536
1.0,23,-3784.916015625,,24.270061492919922,0.07960185408592224,0.0,7.177989959716797,0.07792072743177414,1.0,-0.0032206639647483827,3.3101251125335693,0.2692162096500397,2.558762788772583,5.216203212738037,-0.04988875612616539,3.668759822845459,3.761673927307129,4.117040157318115,-5.799299716949463,-7.542125701904297,-1.3104909658432007,-5.919349193572998,-6.124237537384033,-8.422228813171387
1.0,24,-3772.345703125,,20.023990631103516,0.04535331577062607,0.0,18.486255645751953,0.013176316395401955,1.0,-0.004990889430046081,3.533984661102295,0.24066507816314697,0.8285093903541565,6.337870121002197,-3.4252946376800537,4.496379375457764,3.088688373565674,4.837672710418701,-1.730147123336792,-1.3555392026901245,-2.08477783203125,-4.304112911224365,-8.320055961608887,-6.757123947143555
1.0,25,-3770.712158203125,,17.43579864501953,0.06548596173524857,0.0,7.079972267150879,0.004358711186796427,1.0,-0.005267477631568909,3.3172290325164795,0.26493123173713684,0.9047510623931885,6.110347747802734,-3.822282075881958,3.5694456100463867,3.6477246284484863,4.093753337860107,-1.5176891088485718,-1.759018898010254,-3.6878044605255127,-3.8474950790405273,-9.230327606201172,-4.310431480407715
1.0,26,-3766.138916015625,,17.830341339111328,0.04204419255256653,0.0,33.31599044799805,6.97263385518454e-05,1.0,-0.009248986840248108,3.4809188842773438,0.18273550271987915,0.7811958193778992,6.203567981719971,-3.9525256156921387,4.017416000366211,3.2914843559265137,4.46823787689209,-1.057167410850525,-1.308700442314148,-4.004263401031494,-3.0199241638183594,-9.001764297485352,-10.729864120483398
1.0,27,-3790.309326171875,,17.82785987854004,0.053447190672159195,0.0,7.383730888366699,1.3082129955291748,1.0,-0.005463054776191712,3.1195576190948486,0.28877341747283936,1.3282313346862793,6.230101108551025,-3.7421069145202637,3.6263792514801025,3.436701536178589,4.2650957107543945,-7.5079522132873535,-8.894160270690918,-5.056957721710205,-2.0314435958862305,-10.271065711975098,-5.002181529998779
1.0,28,-3775.87841796875,,17.971269607543945,0.0638655424118042,0.0,7.572353839874268,0.005506596993654966,1.0,-0.007928300499916077,3.2965176105499268,0.24237413704395294,0.757263720035553,6.805821895599365,-5.3327813148498535,4.539958953857422,3.0492331981658936,4.632145404815674,0.939990758895874,-8.966568946838379,-1.565014362335205,-5.252326488494873,-6.654826641082764,-9.892576217651367
1.0,29,-3813.932861328125,,13.886065483093262,0.04500315710902214,0.0,9.25174617767334,0.06800433993339539,1.0,-0.008496009707450868,3.288714647293091,0.26267391443252563,-0.14751099050045013,6.015054225921631,-3.0763425827026367,4.191296100616455,3.046743392944336,4.571681499481201,-2.2452452182769775,0.6124510765075684,-6.047174453735352,-12.261628150939941,-7.416332721710205,-3.2109534740448
1.0,30,-3804.572509765625,,13.806694030761719,0.05887255445122719,0.0,5.356434345245361,0.0015082284808158875,1.0,-0.003953796923160553,3.5180258750915527,0.20591320097446442,0.3320012390613556,7.263789653778076,-8.1089448928833,4.095989227294922,3.049316644668579,4.414275646209717,-2.9507758617401123,-10.188076972961426,-7.7146992683410645,-2.528226137161255,-6.860982894897461,-9.976905822753906
1.0,31,-3761.47900390625,,22.15196990966797,0.05370165780186653,0.0,18.30342674255371,0.015874002128839493,1.0,-0.007707813978195191,3.3741798400878906,0.2402811199426651,1.700492262840271,5.756406784057617,-1.6792240142822266,3.762017011642456,3.6033518314361572,4.335832595825195,-1.253451943397522,-3.513057231903076,-2.5481557846069336,-4.222953796386719,-6.347984790802002,-5.687685012817383
1.0,32,-3770.29736328125,,24.216001510620117,0.06269261240959167,0.0,16.420246124267578,0.07102113962173462,1.0,-0.006347702741622925,3.583102226257324,0.19407804310321808,1.9519354104995728,5.50754976272583,-0.6519182920455933,3.4218664169311523,3.7247281074523926,4.2850775718688965,-1.8907407522201538,-2.8600149154663086,-3.775102138519287,-3.334731340408325,-7.164199352264404,-5.631867408752441
1.0,33,-3820.35595703125,,17.771265029907227,0.06086598336696625,0.0,7.673910617828369,0.042105406522750854,1.0,-0.004155110418796539,3.168792486190796,0.2609884738922119,2.002366065979004,5.230285167694092,-0.49988889694213867,3.618680715560913,3.6078999042510986,3.9534201622009277,-5.866466999053955,-4.734701156616211,-9.146161079406738,-6.0118513107299805,-11.805758476257324,-1.8379453420639038
1.0,34,-24867.998046875,,,,0.0,,0.0010500227799639106,1.0,,,,,,,,,,,,,,,
1.0,35,-3778.677001953125,,19.166364669799805,0.07202787697315216,0.0,6.07301139831543,0.005484613589942455,1.0,-0.006684392094612122,3.1551883220672607,0.2644267678260803,1.5453202724456787,6.19295597076416,-3.5854954719543457,3.9796700477600098,3.438750982284546,4.218403339385986,-2.9225456714630127,-9.854924201965332,-2.2215521335601807,-4.487250328063965,-10.150946617126465,-7.377188682556152
1.0,36,-3776.207275390625,,21.746564865112305,0.05533289164304733,0.0,12.03044605255127,0.001310169231146574,1.0,-0.005328450798988343,3.2898459434509277,0.2619166672229767,1.9274322986602783,5.652683734893799,-1.563092827796936,3.712571382522583,3.639836549758911,4.2132463455200195,-2.415724754333496,-4.4049763679504395,-2.1806936264038086,-3.964243173599243,-9.789356231689453,-7.313575744628906
1.0,37,-3757.02392578125,,19.427865982055664,0.06424432247877121,0.0,10.020651817321777,0.001415050239302218,1.0,-0.005747103095054626,3.347644567489624,0.2150832712650299,1.2918744087219238,5.925572872161865,-3.0058789253234863,4.016141414642334,3.4377286434173584,4.412899494171143,-1.2097790241241455,-2.1492865085601807,-3.28948712348938,-4.0934367179870605,-9.029373168945312,-11.27100944519043
1.0,38,-3770.873046875,,21.335168838500977,0.06455516815185547,0.0,10.677643775939941,0.0073721446096897125,1.0,-0.0046918076276779175,3.4380316734313965,0.2203734964132309,2.0202865600585938,5.116509914398193,-0.6674119830131531,3.488053798675537,3.683651924133301,4.209066390991211,-2.322295904159546,-0.7691341042518616,-5.490268707275391,-3.0221245288848877,-7.722082138061523,-8.905655860900879
1.0,39,-3787.76025390625,,16.42756462097168,0.05926988273859024,0.0,7.142112731933594,1.4130899906158447,1.0,-0.004542679786682129,3.112072706222534,0.2510391175746918,1.4345145225524902,5.911320209503174,-2.9881367683410645,3.123443603515625,3.6374337673187256,4.05564022064209,-6.908907413482666,-10.722917556762695,-6.862812519073486,-1.515912413597107,-10.655202865600586,-3.33259916305542
1.0,40,-3769.928955078125,,30.367507934570312,0.07071681320667267,0.0,14.982718467712402,0.004679466597735882,1.0,-0.005479403734207153,3.455482006072998,0.266519695520401,2.219494342803955,5.325369358062744,0.7497572302818298,4.042718887329102,3.737773895263672,4.511503219604492,-0.055358219891786575,-4.828105926513672,-1.28374445438385,-6.097188472747803,-6.286160945892334,-5.933383941650391
1.0,41,-3793.907470703125,,15.999733924865723,0.0575118288397789,0.0,5.781182289123535,0.007019571959972382,1.0,-0.0046834185719490055,3.2164576053619385,0.2733818292617798,0.9928854703903198,6.568392276763916,-5.52742338180542,3.539398193359375,3.385760545730591,4.1440253257751465,-9.469778060913086,-7.805560111999512,-4.513274669647217,-4.017894744873047,-5.315106391906738,-10.284045219421387
